,x,y,congestion
10359,193.0,79.0,0.724458634853363
10360,194.0,79.0,0.7224839329719543
10361,195.0,79.0,0.7167971134185791
10362,196.0,79.0,0.69697105884552
10363,197.0,79.0,0.6752101182937622
10364,198.0,79.0,0.6991601586341858
10365,199.0,79.0,0.7632001042366028
10366,200.0,79.0,0.8250588178634644
10367,201.0,79.0,0.8886333703994751
10368,202.0,79.0,0.9007881283760071
10369,203.0,79.0,0.8857443332672119
10370,204.0,79.0,0.8059101700782776
10371,205.0,79.0,0.7215911746025085
10372,206.0,79.0,0.6796592473983765
10373,207.0,79.0,0.714436948299408
10374,208.0,79.0,0.7504832744598389
10375,209.0,79.0,0.7292172312736511
10376,210.0,79.0,0.7619710564613342
10377,211.0,79.0,0.7715662717819214
10378,212.0,79.0,0.7329057455062866
10379,213.0,79.0,0.708165168762207
10380,214.0,79.0,0.7000540494918823
10381,215.0,79.0,0.7286638617515564
10382,216.0,79.0,0.778224527835846
10383,217.0,79.0,0.795499324798584
10384,218.0,79.0,0.7609024047851562
10385,219.0,79.0,0.7397362589836121
10386,220.0,79.0,0.7380348443984985
10387,221.0,79.0,0.7652214169502258
10388,222.0,79.0,0.7539138197898865
10389,223.0,79.0,0.7518579959869385
10390,224.0,79.0,0.728756844997406
10391,225.0,79.0,0.7607049942016602
10392,226.0,79.0,0.8146956562995911
10393,227.0,79.0,0.8379554748535156
10394,228.0,79.0,0.8618046045303345
10395,229.0,79.0,0.9130487442016602
10396,230.0,79.0,0.9361402988433838
10397,231.0,79.0,0.8801472783088684
10398,232.0,79.0,0.7791916728019714
10399,233.0,79.0,0.7412552237510681
10400,234.0,79.0,0.756691575050354
10401,235.0,79.0,0.7707012891769409
10402,236.0,79.0,0.7581630945205688
10403,237.0,79.0,0.7651381492614746
10404,238.0,79.0,0.7669753432273865
10405,239.0,79.0,0.7728812098503113
10406,240.0,79.0,0.7629798054695129
10407,241.0,79.0,0.7766718864440918
10408,242.0,79.0,0.777263879776001
10409,243.0,79.0,0.7043431997299194
10410,92.0,80.0,0.5785134434700012
10411,93.0,80.0,0.6790900230407715
10412,94.0,80.0,0.7666804194450378
10413,95.0,80.0,0.8074620366096497
10414,96.0,80.0,0.8420275449752808
10415,97.0,80.0,0.8133875727653503
10416,98.0,80.0,0.7385002374649048
10417,99.0,80.0,0.656660795211792
10418,100.0,80.0,0.6923048496246338
10419,101.0,80.0,0.7085756659507751
10420,102.0,80.0,0.6909576058387756
10421,103.0,80.0,0.6884778738021851
10422,104.0,80.0,0.743067741394043
10423,105.0,80.0,0.7781373858451843
10424,106.0,80.0,0.7416678667068481
10425,107.0,80.0,0.727892279624939
10426,108.0,80.0,0.784018337726593
10427,109.0,80.0,0.8167216777801514
10428,110.0,80.0,0.7556760907173157
10429,111.0,80.0,0.6961290240287781
10430,112.0,80.0,0.6806901693344116
10431,113.0,80.0,0.6537309288978577
10432,114.0,80.0,0.6757615804672241
10433,115.0,80.0,0.690884530544281
10434,116.0,80.0,0.7177819013595581
10435,117.0,80.0,0.6640363931655884
10436,118.0,80.0,0.6915392875671387
10437,119.0,80.0,0.7461646199226379
10438,120.0,80.0,0.8073417544364929
10439,121.0,80.0,0.869663417339325
10440,122.0,80.0,0.9010286927223206
10441,123.0,80.0,0.8953939080238342
10442,124.0,80.0,0.8415300846099854
10443,125.0,80.0,0.7689385414123535
10444,126.0,80.0,0.7254995107650757
10445,127.0,80.0,0.6700485348701477
10446,128.0,80.0,0.6670132279396057
10447,129.0,80.0,0.7001463770866394
10448,130.0,80.0,0.7232241630554199
10449,131.0,80.0,0.7030710577964783
10450,132.0,80.0,0.7199342250823975
10451,133.0,80.0,0.7128283381462097
10452,134.0,80.0,0.7009394764900208
10453,135.0,80.0,0.6980521082878113
10454,136.0,80.0,0.720615565776825
10455,137.0,80.0,0.7111015319824219
10456,138.0,80.0,0.7068529725074768
10457,139.0,80.0,0.7134215235710144
10458,140.0,80.0,0.7203148603439331
10459,141.0,80.0,0.7355137467384338
10460,142.0,80.0,0.7483091950416565
10461,143.0,80.0,0.7057880759239197
10462,144.0,80.0,0.7156198620796204
10463,145.0,80.0,0.7914350032806396
10464,146.0,80.0,0.8935796022415161
10465,147.0,80.0,0.9313840866088867
10466,148.0,80.0,0.927409827709198
10467,149.0,80.0,0.9127563238143921
10468,150.0,80.0,0.879004955291748
10469,151.0,80.0,0.8295055031776428
10470,152.0,80.0,0.7430304884910583
10471,153.0,80.0,0.6806780099868774
10472,154.0,80.0,0.6626560688018799
10473,155.0,80.0,0.6965248584747314
10474,156.0,80.0,0.7037014365196228
10475,157.0,80.0,0.7335315942764282
10476,158.0,80.0,0.752032458782196
10477,159.0,80.0,0.7088873386383057
10478,160.0,80.0,0.6744165420532227
10479,161.0,80.0,0.6925851106643677
10480,162.0,80.0,0.7237647175788879
10481,163.0,80.0,0.7367566823959351
10482,164.0,80.0,0.7078846096992493
10483,165.0,80.0,0.6785221099853516
10484,166.0,80.0,0.6936026215553284
10485,167.0,80.0,0.6800163984298706
10486,168.0,80.0,0.6858009696006775
10487,169.0,80.0,0.6940035820007324
10488,170.0,80.0,0.7174972295761108
10489,171.0,80.0,0.7299237847328186
10490,172.0,80.0,0.7964879274368286
10491,173.0,80.0,0.8540687561035156
10492,174.0,80.0,0.9036706686019897
10493,175.0,80.0,0.9209282398223877
10494,176.0,80.0,0.8916743993759155
10495,177.0,80.0,0.8481638431549072
10496,178.0,80.0,0.7783289551734924
10497,179.0,80.0,0.7376555800437927
10498,180.0,80.0,0.7094563841819763
10499,181.0,80.0,0.676413893699646
10500,182.0,80.0,0.6981526613235474
10501,183.0,80.0,0.7392059564590454
10502,184.0,80.0,0.7272716760635376
10503,185.0,80.0,0.7272140979766846
10504,186.0,80.0,0.7144094705581665
10505,187.0,80.0,0.7055904269218445
10506,188.0,80.0,0.7426103949546814
10507,189.0,80.0,0.751299262046814
10508,190.0,80.0,0.6834485530853271
10509,191.0,80.0,0.6903085112571716
10510,192.0,80.0,0.7075920701026917
10511,193.0,80.0,0.6955143809318542
10512,194.0,80.0,0.6969895362854004
10513,195.0,80.0,0.6873686909675598
10514,196.0,80.0,0.6698835492134094
10515,197.0,80.0,0.6565765142440796
10516,198.0,80.0,0.6832165122032166
10517,199.0,80.0,0.7482178211212158
10518,200.0,80.0,0.8123449087142944
10519,201.0,80.0,0.8765206933021545
10520,202.0,80.0,0.892812967300415
10521,203.0,80.0,0.8735831379890442
10522,204.0,80.0,0.7932403087615967
10523,205.0,80.0,0.6994653940200806
10524,206.0,80.0,0.6560667157173157
10525,207.0,80.0,0.6856585144996643
10526,208.0,80.0,0.7212100625038147
10527,209.0,80.0,0.6991508603096008
10528,210.0,80.0,0.7352908849716187
10529,211.0,80.0,0.7526574730873108
10530,212.0,80.0,0.7141631245613098
10531,213.0,80.0,0.692016065120697
10532,214.0,80.0,0.6923894286155701
10533,215.0,80.0,0.7184540629386902
10534,216.0,80.0,0.7692394256591797
10535,217.0,80.0,0.7807676196098328
10536,218.0,80.0,0.7517427802085876
10537,219.0,80.0,0.7236033082008362
10538,220.0,80.0,0.7233061790466309
10539,221.0,80.0,0.747347891330719
10540,222.0,80.0,0.7411642670631409
10541,223.0,80.0,0.7336110472679138
10542,224.0,80.0,0.70923912525177
10543,225.0,80.0,0.7414379715919495
10544,226.0,80.0,0.8000695109367371
10545,227.0,80.0,0.8200759887695312
10546,228.0,80.0,0.8473771810531616
10547,229.0,80.0,0.8990095853805542
10548,230.0,80.0,0.9248871803283691
10549,231.0,80.0,0.8665090203285217
10550,232.0,80.0,0.7627570033073425
10551,233.0,80.0,0.7208483219146729
10552,234.0,80.0,0.738492488861084
10553,235.0,80.0,0.7501696348190308
10554,236.0,80.0,0.739556074142456
10555,237.0,80.0,0.7429099082946777
10556,238.0,80.0,0.7476815581321716
10557,239.0,80.0,0.7542558312416077
10558,240.0,80.0,0.7494834065437317
10559,241.0,80.0,0.7669464349746704
10560,242.0,80.0,0.7641595602035522
10561,243.0,80.0,0.6813778281211853
10562,92.0,81.0,0.5883923768997192
10563,93.0,81.0,0.6931501030921936
10564,94.0,81.0,0.7676178216934204
10565,95.0,81.0,0.8136934638023376
10566,96.0,81.0,0.834140956401825
10567,97.0,81.0,0.8128969669342041
10568,98.0,81.0,0.7374954223632812
10569,99.0,81.0,0.6667990684509277
10570,100.0,81.0,0.6932084560394287
10571,101.0,81.0,0.7144111394882202
10572,102.0,81.0,0.6981207728385925
10573,103.0,81.0,0.7058259844779968
10574,104.0,81.0,0.7591345906257629
10575,105.0,81.0,0.7880877256393433
10576,106.0,81.0,0.7427802085876465
10577,107.0,81.0,0.7322512865066528
10578,108.0,81.0,0.7765898704528809
10579,109.0,81.0,0.8051910996437073
10580,110.0,81.0,0.7407997250556946
10581,111.0,81.0,0.6888100504875183
10582,112.0,81.0,0.6741182208061218
10583,113.0,81.0,0.6480052471160889
10584,114.0,81.0,0.6619605422019958
10585,115.0,81.0,0.6719375252723694
10586,116.0,81.0,0.6940321326255798
10587,117.0,81.0,0.6661501526832581
10588,118.0,81.0,0.6864933371543884
10589,119.0,81.0,0.7417600750923157
10590,120.0,81.0,0.8075657486915588
10591,121.0,81.0,0.8694012761116028
10592,122.0,81.0,0.8975887894630432
10593,123.0,81.0,0.8920819759368896
10594,124.0,81.0,0.836650013923645
10595,125.0,81.0,0.7686472535133362
10596,126.0,81.0,0.7096930146217346
10597,127.0,81.0,0.658491313457489
10598,128.0,81.0,0.6514294743537903
10599,129.0,81.0,0.7003784775733948
10600,130.0,81.0,0.73172527551651
10601,131.0,81.0,0.7258681654930115
10602,132.0,81.0,0.7288036942481995
10603,133.0,81.0,0.7185548543930054
10604,134.0,81.0,0.6972285509109497
10605,135.0,81.0,0.707016110420227
10606,136.0,81.0,0.7265190482139587
10607,137.0,81.0,0.7169544696807861
10608,138.0,81.0,0.6988740563392639
10609,139.0,81.0,0.7292799353599548
10610,140.0,81.0,0.7181203365325928
10611,141.0,81.0,0.7291873097419739
10612,142.0,81.0,0.7392898797988892
10613,143.0,81.0,0.7122920751571655
10614,144.0,81.0,0.7211980223655701
10615,145.0,81.0,0.7940706014633179
10616,146.0,81.0,0.8777942061424255
10617,147.0,81.0,0.9150533676147461
10618,148.0,81.0,0.9129687547683716
10619,149.0,81.0,0.9072092175483704
10620,150.0,81.0,0.8837444186210632
10621,151.0,81.0,0.8327615261077881
10622,152.0,81.0,0.7332046031951904
10623,153.0,81.0,0.6665602326393127
10624,154.0,81.0,0.6507797837257385
10625,155.0,81.0,0.6710575819015503
10626,156.0,81.0,0.672065258026123
10627,157.0,81.0,0.7206133008003235
10628,158.0,81.0,0.7459681630134583
10629,159.0,81.0,0.7070947885513306
10630,160.0,81.0,0.6649162769317627
10631,161.0,81.0,0.686610221862793
10632,162.0,81.0,0.7080700993537903
10633,163.0,81.0,0.7169796228408813
10634,164.0,81.0,0.6954008936882019
10635,165.0,81.0,0.6876265406608582
10636,166.0,81.0,0.6943597793579102
10637,167.0,81.0,0.6831762194633484
10638,168.0,81.0,0.6810318231582642
10639,169.0,81.0,0.6912441253662109
10640,170.0,81.0,0.7080507874488831
10641,171.0,81.0,0.7203444242477417
10642,172.0,81.0,0.7820646166801453
10643,173.0,81.0,0.8672531247138977
10644,174.0,81.0,0.9163674116134644
10645,175.0,81.0,0.9340051412582397
10646,176.0,81.0,0.901881992816925
10647,177.0,81.0,0.8466136455535889
10648,178.0,81.0,0.7601463198661804
10649,179.0,81.0,0.7156774401664734
10650,180.0,81.0,0.694841206073761
10651,181.0,81.0,0.6823506951332092
10652,182.0,81.0,0.7068478465080261
10653,183.0,81.0,0.7441067695617676
10654,184.0,81.0,0.7200713753700256
10655,185.0,81.0,0.7233614921569824
10656,186.0,81.0,0.7016807794570923
10657,187.0,81.0,0.675779402256012
10658,188.0,81.0,0.7296977639198303
10659,189.0,81.0,0.7574906349182129
10660,190.0,81.0,0.6840759515762329
10661,191.0,81.0,0.6801382303237915
10662,192.0,81.0,0.6888146996498108
10663,193.0,81.0,0.6809008717536926
10664,194.0,81.0,0.6779163479804993
10665,195.0,81.0,0.6752423644065857
10666,196.0,81.0,0.6567226648330688
10667,197.0,81.0,0.6636698842048645
10668,198.0,81.0,0.6738024950027466
10669,199.0,81.0,0.743318498134613
10670,200.0,81.0,0.8174112439155579
10671,201.0,81.0,0.888325572013855
10672,202.0,81.0,0.9011808037757874
10673,203.0,81.0,0.8771858215332031
10674,204.0,81.0,0.7856490015983582
10675,205.0,81.0,0.6897847056388855
10676,206.0,81.0,0.6554885506629944
10677,207.0,81.0,0.6833767890930176
10678,208.0,81.0,0.7064653038978577
10679,209.0,81.0,0.6845126748085022
10680,210.0,81.0,0.7178047895431519
10681,211.0,81.0,0.7444004416465759
10682,212.0,81.0,0.7089632749557495
10683,213.0,81.0,0.6984037160873413
10684,214.0,81.0,0.693486750125885
10685,215.0,81.0,0.7228987812995911
10686,216.0,81.0,0.7541698813438416
10687,217.0,81.0,0.7697895169258118
10688,218.0,81.0,0.7486949563026428
10689,219.0,81.0,0.7303571701049805
10690,220.0,81.0,0.725371778011322
10691,221.0,81.0,0.7383149862289429
10692,222.0,81.0,0.7312037944793701
10693,223.0,81.0,0.7318224310874939
10694,224.0,81.0,0.7001209855079651
10695,225.0,81.0,0.7362158894538879
10696,226.0,81.0,0.7949110865592957
10697,227.0,81.0,0.8116737008094788
10698,228.0,81.0,0.8436984419822693
10699,229.0,81.0,0.9081185460090637
10700,230.0,81.0,0.9288368225097656
10701,231.0,81.0,0.8664542436599731
10702,232.0,81.0,0.7585887312889099
10703,233.0,81.0,0.7116977572441101
10704,234.0,81.0,0.7228729128837585
10705,235.0,81.0,0.7385449409484863
10706,236.0,81.0,0.7239674925804138
10707,237.0,81.0,0.7288491129875183
10708,238.0,81.0,0.7327046394348145
10709,239.0,81.0,0.7456904649734497
10710,240.0,81.0,0.7401302456855774
10711,241.0,81.0,0.7857691049575806
10712,242.0,81.0,0.7832790613174438
10713,243.0,81.0,0.6946377754211426
10714,92.0,82.0,0.6017138361930847
10715,93.0,82.0,0.689716100692749
10716,94.0,82.0,0.7751762270927429
10717,95.0,82.0,0.816254198551178
10718,96.0,82.0,0.8410974144935608
10719,97.0,82.0,0.8119466304779053
10720,98.0,82.0,0.7443444132804871
10721,99.0,82.0,0.6655628085136414
10722,100.0,82.0,0.7008612155914307
10723,101.0,82.0,0.7202713489532471
10724,102.0,82.0,0.708742618560791
10725,103.0,82.0,0.7126489281654358
10726,104.0,82.0,0.7673839926719666
10727,105.0,82.0,0.7906896471977234
10728,106.0,82.0,0.747529149055481
10729,107.0,82.0,0.7372105717658997
10730,108.0,82.0,0.7849433422088623
10731,109.0,82.0,0.8107097744941711
10732,110.0,82.0,0.7485479712486267
10733,111.0,82.0,0.6989697813987732
10734,112.0,82.0,0.6877410411834717
10735,113.0,82.0,0.6631612181663513
10736,114.0,82.0,0.6772193908691406
10737,115.0,82.0,0.6789159774780273
10738,116.0,82.0,0.6962700486183167
10739,117.0,82.0,0.6732637882232666
10740,118.0,82.0,0.6912974119186401
10741,119.0,82.0,0.7475594282150269
10742,120.0,82.0,0.8138896822929382
10743,121.0,82.0,0.8754900693893433
10744,122.0,82.0,0.904320478439331
10745,123.0,82.0,0.898038923740387
10746,124.0,82.0,0.8444163799285889
10747,125.0,82.0,0.7710180878639221
10748,126.0,82.0,0.7164068818092346
10749,127.0,82.0,0.6673476696014404
10750,128.0,82.0,0.6668765544891357
10751,129.0,82.0,0.7097602486610413
10752,130.0,82.0,0.7458854913711548
10753,131.0,82.0,0.7337066531181335
10754,132.0,82.0,0.7446336150169373
10755,133.0,82.0,0.7268792986869812
10756,134.0,82.0,0.7086950540542603
10757,135.0,82.0,0.7125654220581055
10758,136.0,82.0,0.7355992197990417
10759,137.0,82.0,0.7223125100135803
10760,138.0,82.0,0.7116430401802063
10761,139.0,82.0,0.7392199039459229
10762,140.0,82.0,0.7303488254547119
10763,141.0,82.0,0.7309808731079102
10764,142.0,82.0,0.7418552041053772
10765,143.0,82.0,0.7211663722991943
10766,144.0,82.0,0.7386919260025024
10767,145.0,82.0,0.7964183688163757
10768,146.0,82.0,0.8825491070747375
10769,147.0,82.0,0.9134870767593384
10770,148.0,82.0,0.912494421005249
10771,149.0,82.0,0.9078404307365417
10772,150.0,82.0,0.8841877579689026
10773,151.0,82.0,0.8268173933029175
10774,152.0,82.0,0.7252452373504639
10775,153.0,82.0,0.6652176976203918
10776,154.0,82.0,0.646653950214386
10777,155.0,82.0,0.6625952124595642
10778,156.0,82.0,0.6653107404708862
10779,157.0,82.0,0.7161431312561035
10780,158.0,82.0,0.7441218495368958
10781,159.0,82.0,0.7111870646476746
10782,160.0,82.0,0.677821934223175
10783,161.0,82.0,0.6933259963989258
10784,162.0,82.0,0.7165082097053528
10785,163.0,82.0,0.7227334976196289
10786,164.0,82.0,0.704533040523529
10787,165.0,82.0,0.6944760680198669
10788,166.0,82.0,0.702879786491394
10789,167.0,82.0,0.6879239678382874
10790,168.0,82.0,0.6889256834983826
10791,169.0,82.0,0.6885117888450623
10792,170.0,82.0,0.7132540345191956
10793,171.0,82.0,0.7195839881896973
10794,172.0,82.0,0.7894572615623474
10795,173.0,82.0,0.868911862373352
10796,174.0,82.0,0.9220696091651917
10797,175.0,82.0,0.9401110410690308
10798,176.0,82.0,0.909875750541687
10799,177.0,82.0,0.851189374923706
10800,178.0,82.0,0.7663730382919312
10801,179.0,82.0,0.7149254679679871
10802,180.0,82.0,0.6943609714508057
10803,181.0,82.0,0.6927580833435059
10804,182.0,82.0,0.7174758911132812
10805,183.0,82.0,0.750291109085083
10806,184.0,82.0,0.7247623801231384
10807,185.0,82.0,0.7187396883964539
10808,186.0,82.0,0.7019810676574707
10809,187.0,82.0,0.6785529851913452
10810,188.0,82.0,0.7375280261039734
10811,189.0,82.0,0.7594146728515625
10812,190.0,82.0,0.6873403191566467
10813,191.0,82.0,0.6705801486968994
10814,192.0,82.0,0.6811052560806274
10815,193.0,82.0,0.675832211971283
10816,194.0,82.0,0.678547203540802
10817,195.0,82.0,0.6765089631080627
10818,196.0,82.0,0.662450909614563
10819,197.0,82.0,0.6677431464195251
10820,198.0,82.0,0.6827216744422913
10821,199.0,82.0,0.7501152157783508
10822,200.0,82.0,0.8281185030937195
10823,201.0,82.0,0.8906314969062805
10824,202.0,82.0,0.90919429063797
10825,203.0,82.0,0.8792076706886292
10826,204.0,82.0,0.7895402908325195
10827,205.0,82.0,0.6955395340919495
10828,206.0,82.0,0.664847195148468
10829,207.0,82.0,0.6892143487930298
10830,208.0,82.0,0.7061333656311035
10831,209.0,82.0,0.6902768611907959
10832,210.0,82.0,0.724449872970581
10833,211.0,82.0,0.746961772441864
10834,212.0,82.0,0.7139319181442261
10835,213.0,82.0,0.6996008157730103
10836,214.0,82.0,0.6986778378486633
10837,215.0,82.0,0.7211465835571289
10838,216.0,82.0,0.7564550042152405
10839,217.0,82.0,0.7656100392341614
10840,218.0,82.0,0.7507612705230713
10841,219.0,82.0,0.7262610793113708
10842,220.0,82.0,0.7237549424171448
10843,221.0,82.0,0.730507493019104
10844,222.0,82.0,0.7283771634101868
10845,223.0,82.0,0.7322039008140564
10846,224.0,82.0,0.7018707990646362
10847,225.0,82.0,0.7361860871315002
10848,226.0,82.0,0.7989629507064819
10849,227.0,82.0,0.815949559211731
10850,228.0,82.0,0.8475088477134705
10851,229.0,82.0,0.9112349152565002
10852,230.0,82.0,0.9312881827354431
10853,231.0,82.0,0.8659759163856506
10854,232.0,82.0,0.7606876492500305
10855,233.0,82.0,0.7111545205116272
10856,234.0,82.0,0.7263621091842651
10857,235.0,82.0,0.7385751605033875
10858,236.0,82.0,0.7277856469154358
10859,237.0,82.0,0.7301064729690552
10860,238.0,82.0,0.736346423625946
10861,239.0,82.0,0.7477478981018066
10862,240.0,82.0,0.745781421661377
10863,241.0,82.0,0.7836313247680664
10864,242.0,82.0,0.7854299545288086
10865,243.0,82.0,0.7139095664024353
10866,92.0,83.0,0.6170536875724792
10867,93.0,83.0,0.7082105875015259
10868,94.0,83.0,0.7805368900299072
10869,95.0,83.0,0.8336089253425598
10870,96.0,83.0,0.8487724661827087
10871,97.0,83.0,0.833864152431488
10872,98.0,83.0,0.7711150646209717
10873,99.0,83.0,0.7016567587852478
10874,100.0,83.0,0.7186650633811951
10875,101.0,83.0,0.7488845586776733
10876,102.0,83.0,0.7314106822013855
10877,103.0,83.0,0.7385872602462769
10878,104.0,83.0,0.786607027053833
10879,105.0,83.0,0.8050023913383484
10880,106.0,83.0,0.7641633152961731
10881,107.0,83.0,0.7575021982192993
10882,108.0,83.0,0.7984510660171509
10883,109.0,83.0,0.8245391845703125
10884,110.0,83.0,0.7602042555809021
10885,111.0,83.0,0.7149701714515686
10886,112.0,83.0,0.7019470930099487
10887,113.0,83.0,0.6831894516944885
10888,114.0,83.0,0.6987972855567932
10889,115.0,83.0,0.6900873780250549
10890,116.0,83.0,0.7008005976676941
10891,117.0,83.0,0.6850993633270264
10892,118.0,83.0,0.7065579295158386
10893,119.0,83.0,0.7486442923545837
10894,120.0,83.0,0.8219485878944397
10895,121.0,83.0,0.8769669532775879
10896,122.0,83.0,0.9061245918273926
10897,123.0,83.0,0.9056918025016785
10898,124.0,83.0,0.8506129384040833
10899,125.0,83.0,0.7786768078804016
10900,126.0,83.0,0.718416690826416
10901,127.0,83.0,0.6911277174949646
10902,128.0,83.0,0.6875562071800232
10903,129.0,83.0,0.7334712147712708
10904,130.0,83.0,0.7601780891418457
10905,131.0,83.0,0.7616313099861145
10906,132.0,83.0,0.7691096663475037
10907,133.0,83.0,0.7596824169158936
10908,134.0,83.0,0.7360231280326843
10909,135.0,83.0,0.7444734573364258
10910,136.0,83.0,0.7580410242080688
10911,137.0,83.0,0.753900408744812
10912,138.0,83.0,0.7375616431236267
10913,139.0,83.0,0.7730309367179871
10914,140.0,83.0,0.7601951956748962
10915,141.0,83.0,0.7573336958885193
10916,142.0,83.0,0.757157564163208
10917,143.0,83.0,0.7484622597694397
10918,144.0,83.0,0.766547679901123
10919,145.0,83.0,0.8159016370773315
10920,146.0,83.0,0.8888596892356873
10921,147.0,83.0,0.9136242866516113
10922,148.0,83.0,0.9109513163566589
10923,149.0,83.0,0.909155011177063
10924,150.0,83.0,0.8838980197906494
10925,151.0,83.0,0.8338253498077393
10926,152.0,83.0,0.7408600449562073
10927,153.0,83.0,0.6833314299583435
10928,154.0,83.0,0.6621391177177429
10929,155.0,83.0,0.668104350566864
10930,156.0,83.0,0.6647103428840637
10931,157.0,83.0,0.7255896329879761
10932,158.0,83.0,0.7525731921195984
10933,159.0,83.0,0.7366538643836975
10934,160.0,83.0,0.7019887566566467
10935,161.0,83.0,0.7192773818969727
10936,162.0,83.0,0.7405610084533691
10937,163.0,83.0,0.7434775233268738
10938,164.0,83.0,0.7171362042427063
10939,165.0,83.0,0.7229720950126648
10940,166.0,83.0,0.7131431698799133
10941,167.0,83.0,0.7110841274261475
10942,168.0,83.0,0.7086723446846008
10943,169.0,83.0,0.7115173935890198
10944,170.0,83.0,0.72528076171875
10945,171.0,83.0,0.7332867383956909
10946,172.0,83.0,0.7969297170639038
10947,173.0,83.0,0.8745884299278259
10948,174.0,83.0,0.9204108119010925
10949,175.0,83.0,0.9491523504257202
10950,176.0,83.0,0.9251864552497864
10951,177.0,83.0,0.8662814497947693
10952,178.0,83.0,0.7817180752754211
10953,179.0,83.0,0.7414823174476624
10954,180.0,83.0,0.719357430934906
10955,181.0,83.0,0.726015567779541
10956,182.0,83.0,0.7556401491165161
10957,183.0,83.0,0.7753385901451111
10958,184.0,83.0,0.7477489709854126
10959,185.0,83.0,0.7395057082176208
10960,186.0,83.0,0.7238393425941467
10961,187.0,83.0,0.6989765167236328
10962,188.0,83.0,0.7564748525619507
10963,189.0,83.0,0.7784237265586853
10964,190.0,83.0,0.6987643241882324
10965,191.0,83.0,0.6833357810974121
10966,192.0,83.0,0.6867336630821228
10967,193.0,83.0,0.6830036044120789
10968,194.0,83.0,0.6897230744361877
10969,195.0,83.0,0.7013006806373596
10970,196.0,83.0,0.6882081031799316
10971,197.0,83.0,0.7049281597137451
10972,198.0,83.0,0.7076261639595032
10973,199.0,83.0,0.7715590000152588
10974,200.0,83.0,0.8391767144203186
10975,201.0,83.0,0.9037334322929382
10976,202.0,83.0,0.9173870086669922
10977,203.0,83.0,0.8938747644424438
10978,204.0,83.0,0.8066255450248718
10979,205.0,83.0,0.7261922955513
10980,206.0,83.0,0.6942257881164551
10981,207.0,83.0,0.7210811972618103
10982,208.0,83.0,0.7315954566001892
10983,209.0,83.0,0.7237339615821838
10984,210.0,83.0,0.754507303237915
10985,211.0,83.0,0.7671090364456177
10986,212.0,83.0,0.7286064624786377
10987,213.0,83.0,0.7140883207321167
10988,214.0,83.0,0.7150170207023621
10989,215.0,83.0,0.7475579380989075
10990,216.0,83.0,0.7735759019851685
10991,217.0,83.0,0.7890229821205139
10992,218.0,83.0,0.7708882689476013
10993,219.0,83.0,0.7520878314971924
10994,220.0,83.0,0.7395256757736206
10995,221.0,83.0,0.7471984624862671
10996,222.0,83.0,0.7390066385269165
10997,223.0,83.0,0.7413784861564636
10998,224.0,83.0,0.713038444519043
10999,225.0,83.0,0.7561400532722473
11000,226.0,83.0,0.8160213232040405
11001,227.0,83.0,0.8286422491073608
11002,228.0,83.0,0.8574431538581848
11003,229.0,83.0,0.9150602221488953
11004,230.0,83.0,0.9319766163825989
11005,231.0,83.0,0.8717185258865356
11006,232.0,83.0,0.7708114385604858
11007,233.0,83.0,0.7207174897193909
11008,234.0,83.0,0.7369288206100464
11009,235.0,83.0,0.7514964938163757
11010,236.0,83.0,0.738146960735321
11011,237.0,83.0,0.7508093118667603
11012,238.0,83.0,0.7528794407844543
11013,239.0,83.0,0.761030912399292
11014,240.0,83.0,0.756151020526886
11015,241.0,83.0,0.799750804901123
11016,242.0,83.0,0.8007058501243591
11017,243.0,83.0,0.7506581544876099
11018,92.0,84.0,0.6472244262695312
11019,93.0,84.0,0.7125699520111084
11020,94.0,84.0,0.7960136532783508
11021,95.0,84.0,0.8298915028572083
11022,96.0,84.0,0.8491825461387634
11023,97.0,84.0,0.8378058671951294
11024,98.0,84.0,0.7867522835731506
11025,99.0,84.0,0.706013023853302
11026,100.0,84.0,0.7314457297325134
11027,101.0,84.0,0.7564338445663452
11028,102.0,84.0,0.7407238483428955
11029,103.0,84.0,0.7381702065467834
11030,104.0,84.0,0.7895339131355286
11031,105.0,84.0,0.8044848442077637
11032,106.0,84.0,0.7674564123153687
11033,107.0,84.0,0.7582069635391235
11034,108.0,84.0,0.8010706901550293
11035,109.0,84.0,0.8270726203918457
11036,110.0,84.0,0.7634757161140442
11037,111.0,84.0,0.7204060554504395
11038,112.0,84.0,0.7080337405204773
11039,113.0,84.0,0.6896352767944336
11040,114.0,84.0,0.7060102820396423
11041,115.0,84.0,0.6984655261039734
11042,116.0,84.0,0.7068597674369812
11043,117.0,84.0,0.6977633237838745
11044,118.0,84.0,0.7170377373695374
11045,119.0,84.0,0.7563986778259277
11046,120.0,84.0,0.8290250897407532
11047,121.0,84.0,0.8864128589630127
11048,122.0,84.0,0.9136086106300354
11049,123.0,84.0,0.9163919687271118
11050,124.0,84.0,0.8641144633293152
11051,125.0,84.0,0.7964337468147278
11052,126.0,84.0,0.7395895719528198
11053,127.0,84.0,0.7099910378456116
11054,128.0,84.0,0.7100591063499451
11055,129.0,84.0,0.7447091937065125
11056,130.0,84.0,0.7757120132446289
11057,131.0,84.0,0.7726578116416931
11058,132.0,84.0,0.7871745824813843
11059,133.0,84.0,0.7712105512619019
11060,134.0,84.0,0.7520705461502075
11061,135.0,84.0,0.7540654540061951
